id,hotel_cluster
13945,91 48 41 4 16
13946,64 5 58 2 25
13947,1 48 41 91 56
13948,64 25 5 58 2
13949,46 12 82 57 85
13950,65 52 66 87 26
13951,1 45 41 56 70
13952,91 41 48 83 55
13953,91 48 41 42 70
13954,62 63 85 30 61
13955,91 48 1 41 18
13956,1 41 91 55 45
13957,63 62 57 36 61
13958,70 91 48 41 98
13959,91 48 42 41 47
13960,80 92 9 2 59
13961,65 52 66 87 26
13962,91 48 42 41 18
13963,63 46 36 64 61
13964,65 52 66 64 46
13965,64 62 36 66 65
13966,91 48 41 42 70
13967,63 64 46 36 62
13968,82 46 62 85 78
13969,64 5 25 2 58
13970,64 25 46 82 2
13971,46 64 82 85 62
13972,91 48 41 70 98
13973,64 82 46 25 2
13974,91 48 41 42 70
13975,64 5 25 2 58
13976,91 48 41 70 98
13977,64 82 46 5 58
13978,1 0 26 98 41
13979,62 46 64 63 61
13980,91 48 41 70 56
13981,46 64 63 62 96
13982,91 28 48 55 95
13983,91 48 42 41 47
13984,91 48 41 42 28
13985,47 42 94 18 91
13986,91 48 41 18 42
13987,91 48 41 42 70
13988,91 48 41 18 42
13989,46 36 62 63 61
13990,46 12 62 57 61
13991,41 48 91 83 33
13992,46 12 62 57 61
13993,63 46 36 64 61
13994,64 5 22 25 2
13995,25 5 22 82 64
13996,1 45 41 56 70
13997,46 36 62 63 61
13998,64 82 25 5 78
13999,46 62 63 36 64
14000,91 48 41 42 70
14001,65 52 87 66 44
14002,91 48 42 41 72
14003,91 48 41 42 70
14004,25 82 59 5 62
14005,91 48 41 42 70
14006,91 48 41 42 18
14007,5 78 62 25 22
14008,65 52 66 87 26
14009,71 91 0 26 41
14010,82 62 81 30 61
14011,65 52 66 87 26
14012,65 52 66 87 26
14013,91 48 41 55 95
14014,1 41 48 91 56
14015,91 48 41 55 16
14016,91 48 41 42 18
14017,91 48 41 18 95
14018,46 36 64 62 63
14019,91 48 41 70 95
14020,64 5 46 2 25
14021,64 5 25 2 46
14022,91 48 41 42 18
14023,5 25 64 78 22
14024,65 52 66 87 26
14025,5 25 58 82 78
14026,63 64 46 36 62
14027,46 64 62 36 97
14028,91 48 41 42 70
14029,62 30 82 5 78
14030,64 25 46 82 2
14031,91 48 41 42 70
14032,64 82 5 46 36
14033,63 46 36 64 61
14034,64 5 2 58 25
14035,64 46 26 63 92
14036,91 48 18 42 41
14037,63 64 46 36 62
14038,46 62 82 57 12
14039,91 48 41 55 95
14040,1 41 45 98 0
14041,1 41 18 95 98
14042,91 48 41 42 70
14043,5 59 30 78 62
14044,91 48 41 42 70
14045,92 80 98 90 68
14046,65 66 52 87 26
14047,65 52 66 87 26
14048,65 62 52 78 66
14049,1 45 41 98 56
14050,91 48 42 41 47
14051,1 45 41 98 56
14052,91 41 48 95 21
14053,46 64 62 97 63
14054,1 41 91 48 56
14055,62 36 61 46 64
14056,1 48 41 91 45
14057,91 48 41 42 70
14058,91 48 41 42 98
14059,64 5 22 25 2
14060,91 48 41 72 42
14061,91 59 10 73 48
14062,1 45 41 98 56
14063,91 48 41 18 42
14064,64 46 82 58 62
14065,64 58 47 62 82
14066,91 48 18 28 72
14067,82 5 30 58 62
14068,64 46 63 58 97
14069,91 48 41 42 70
14070,1 45 41 70 91
14071,65 66 64 46 26
14072,91 48 41 42 70
14073,82 46 64 5 58
14074,91 48 41 42 83
14075,91 48 41 95 18
14076,64 25 5 58 2
14077,91 48 41 18 42
14078,91 48 41 42 70
14079,25 5 78 64 22
14080,91 48 42 18 16
14081,91 48 41 42 83
14082,64 46 63 82 36
14083,1 45 56 98 41
14084,91 48 41 55 95
14085,91 48 41 42 18
14086,46 12 57 82 62
14087,91 48 41 42 83
14088,1 48 41 91 45
14089,91 21 1 48 41
14090,5 25 78 82 64
14091,0 26 96 41 91
14092,91 41 48 55 70
14093,1 98 70 24 45
14094,91 48 41 42 70
14095,65 66 52 64 46
14096,64 5 58 2 25
14097,92 80 98 90 68
14098,90 59 98 68 91
14099,91 48 41 95 18
14100,5 30 82 62 78
14101,91 48 41 42 83
14102,91 48 41 70 55
14103,62 82 61 57 85
14104,41 48 91 21 95
14105,65 52 64 87 66
14106,1 45 41 56 70
14107,91 48 41 55 16
14108,63 64 46 36 62
14109,5 25 82 64 58
14110,91 48 42 41 50
14111,71 0 1 26 41
14112,64 5 25 2 58
14113,48 91 41 33 4
14114,5 82 78 62 30
14115,62 46 78 85 97
14116,5 62 64 36 82
14117,1 41 45 56 91
14118,1 41 70 91 0
14119,91 48 42 41 71
14120,64 5 29 82 46
14121,91 48 41 42 28
14122,91 48 41 42 28
14123,91 48 41 42 72
14124,1 41 56 45 98
14125,64 30 82 5 46
14126,64 5 25 2 58
14127,91 48 41 42 70
14128,65 52 87 66 26
14129,5 58 78 62 30
14130,91 48 41 42 83
14131,91 48 41 42 70
14132,91 48 41 42 98
14133,65 66 52 87 31
14134,46 64 12 82 57
14135,65 62 30 64 46
14136,64 5 82 46 29
14137,91 48 41 42 28
14138,91 48 4 13 33
14139,1 41 56 45 91
14140,64 82 25 2 58
14141,46 82 62 61 85
14142,64 25 5 22 2
14143,65 66 64 52 62
14144,46 36 62 63 61
14145,65 52 66 87 26
14146,63 62 61 96 64
14147,64 5 82 29 2
14148,91 48 42 18 41
14149,91 55 41 48 95
14150,46 64 82 85 62
14151,62 30 82 5 59
14152,46 5 64 62 82
14153,91 48 41 42 98
14154,64 46 26 63 96
14155,1 41 45 56 98
14156,82 62 85 81 46
14157,91 48 41 42 70
14158,65 66 64 52 62
14159,63 64 46 58 62
14160,62 36 85 63 61
14161,65 52 66 87 26
14162,65 52 66 87 26
14163,82 62 64 61 58
14164,92 80 68 90 98
14165,46 36 62 63 64
14166,46 36 62 63 61
14167,91 48 41 42 70
14168,1 70 56 98 41
14169,91 48 41 28 4
14170,91 48 28 42 72
14171,91 48 42 41 47
14172,1 45 98 41 56
14173,91 48 41 70 98
14174,91 48 41 42 70
14175,62 63 57 36 46
14176,91 48 41 83 42
14177,91 48 95 4 41
14178,91 48 42 18 41
14179,65 52 66 87 26
14180,91 48 42 41 47
14181,65 64 52 66 46
14182,5 82 25 78 30
14183,65 52 66 87 26
14184,91 48 41 1 70
14185,91 48 18 72 28
14186,64 25 82 2 29
14187,91 48 41 42 70
14188,91 48 72 18 28
14189,65 52 66 64 46
14190,64 25 5 22 2
14191,1 41 45 91 70
14192,64 46 2 25 82
14193,1 41 0 98 56
14194,91 48 42 41 18
14195,64 25 82 5 22
14196,64 5 22 25 2
14197,64 5 22 25 2
14198,91 48 41 42 70
14199,5 25 78 82 64
14200,91 48 41 42 28
14201,65 52 64 66 46
14202,64 5 2 25 58
14203,1 71 45 41 56
14204,65 64 25 2 5
14205,64 25 5 22 2
14206,64 5 22 58 46
14207,62 46 82 85 59
14208,82 25 58 5 30
14209,91 48 41 42 70
14210,64 5 82 29 58
14211,1 41 56 98 45
14212,91 48 41 95 18
14213,91 48 41 42 83
14214,91 48 42 98 1
14215,91 48 42 16 18
14216,91 48 41 83 42
14217,91 48 41 95 18
14218,91 48 42 41 95
14219,1 45 41 98 56
14220,70 41 91 48 55
14221,63 46 64 36 61
14222,91 48 41 42 70
14223,1 41 95 98 48
14224,30 5 25 82 78
14225,92 98 80 46 95
14226,91 48 41 71 56
14227,90 9 59 95 2
14228,46 12 62 36 57
14229,91 48 41 42 70
14230,91 48 42 41 47
14231,91 48 42 18 41
14232,91 48 41 42 70
14233,46 12 62 57 61
14234,64 5 25 2 58
14235,71 1 0 26 41
14236,62 30 5 82 78
14237,65 64 52 66 46
14238,1 41 56 45 70
14239,5 78 62 22 8
14240,65 52 87 66 26
14241,91 48 41 72 42
14242,91 48 41 42 95
14243,91 48 41 18 95
14244,9 98 59 92 80
14245,91 48 41 42 18
14246,91 48 41 42 28
14247,65 66 52 87 26
14248,91 48 41 55 95
14249,64 82 5 58 29
14250,91 48 41 42 18
14251,91 48 42 41 47
14252,91 48 41 55 16
14253,64 25 5 2 22
14254,64 46 62 97 36
14255,91 48 41 42 98
14256,91 48 41 42 70
14257,65 64 5 25 22
14258,64 82 46 25 2
14259,91 48 41 83 42
14260,62 63 36 57 85
14261,91 48 41 42 83
14262,66 65 52 64 36
14263,91 48 41 42 18
14264,91 48 41 95 18
14265,20 78 58 62 82
14266,91 48 41 42 83
14267,1 41 45 98 56
14268,65 66 52 64 46
14269,65 66 64 62 46
14270,91 48 41 42 70
14271,91 71 48 42 18
14272,63 64 46 36 62
14273,1 45 41 98 56
14274,64 5 25 2 46
14275,91 48 41 95 18
14276,46 36 62 63 61
14277,48 91 41 50 47
14278,91 48 41 42 18
14279,59 9 2 95 68
14280,1 98 41 48 91
14281,82 64 25 5 58
14282,5 25 78 82 62
14283,91 48 42 18 16
14284,25 64 82 58 2
14285,91 48 41 18 42
14286,41 48 91 70 98
14287,91 48 41 42 70
14288,91 48 42 41 18
14289,82 62 46 85 57
14290,91 55 41 48 95
14291,1 41 98 45 56
14292,65 64 2 22 25
14293,91 48 42 18 41
14294,1 41 45 56 70
14295,91 55 48 18 95
14296,91 48 41 42 18
14297,91 48 41 42 83
14298,0 1 26 41 34
14299,65 52 66 87 26
14300,92 90 91 9 2
14301,65 52 66 64 26
14302,91 48 41 95 18
14303,64 46 57 61 97
14304,64 82 46 5 58
14305,64 46 65 66 58
14306,5 59 30 78 62
14307,91 48 18 0 41
14308,91 48 42 41 72
14309,1 41 56 45 98
14310,64 82 5 25 2
14311,64 5 82 29 46
14312,82 64 25 5 78
14313,63 64 46 36 62
14314,91 48 41 18 28
14315,64 82 46 25 2
14316,64 5 25 2 82
14317,62 46 64 63 85
14318,48 91 95 50 41
14319,5 82 30 25 78
14320,65 64 52 66 46
14321,91 48 42 41 47
14322,46 63 85 62 64
14323,5 64 25 22 78
14324,22 36 2 5 62
14325,91 48 41 42 18
14326,58 25 5 78 62
14327,91 41 48 83 33
14328,64 82 46 25 2
14329,25 5 8 82 78
14330,1 45 41 98 56
14331,91 48 18 42 16
14332,64 82 46 62 85
14333,91 48 41 18 42
14334,91 48 41 42 70
14335,65 52 66 87 26
14336,5 62 30 82 78
14337,91 48 41 16 4
14338,36 46 63 64 62
14339,1 45 41 56 70
14340,91 48 18 42 28
14341,91 48 41 18 95
14342,82 64 46 62 30
14343,65 52 66 87 26
14344,46 64 62 36 97
14345,91 48 41 42 70
14346,63 62 30 78 36
14347,91 48 41 42 70
14348,91 48 41 28 33
14349,64 82 46 58 2
14350,1 45 41 98 56
14351,65 52 66 87 26
14352,91 48 42 41 47
14353,91 48 18 42 1
14354,65 64 52 66 46
14355,91 48 41 42 98
14356,91 48 41 42 70
14357,91 48 41 83 42
14358,91 48 42 41 47
14359,90 59 2 91 68
14360,91 48 41 83 72
14361,62 5 82 30 59
14362,59 90 9 95 2
14363,91 48 42 41 47
14364,46 12 62 57 61
14365,64 62 63 81 82
14366,64 82 5 46 58
14367,46 12 57 82 62
14368,91 48 41 95 55
14369,91 48 41 42 98
14370,46 36 64 62 85
14371,91 48 41 42 70
14372,91 48 42 18 41
14373,46 62 36 63 64
14374,65 66 52 87 26
14375,91 48 41 18 42
14376,64 62 65 66 36
14377,65 62 30 64 46
14378,91 48 42 18 41
14379,91 48 18 72 28
14380,91 48 41 18 16
14381,64 5 25 58 2
14382,63 46 64 36 62
14383,65 52 66 64 62
14384,91 48 41 42 98
14385,65 66 64 26 62
14386,91 48 41 95 18
14387,62 36 30 85 81
14388,46 82 64 61 62
14389,64 5 22 25 2
14390,64 46 63 58 97
14391,91 48 42 41 18
14392,91 48 41 42 18
14393,65 66 52 87 31
14394,91 48 41 42 72
14395,91 48 41 42 98
14396,64 5 25 82 58
14397,64 25 5 2 22
14398,62 82 30 36 59
14399,91 48 41 42 70
14400,91 48 41 95 18
14401,1 45 41 98 56
14402,91 48 41 42 70
14403,91 48 41 72 42
14404,91 48 41 42 70
14405,91 48 28 42 18
14406,82 62 46 85 57
14407,91 48 41 42 70
14408,65 52 87 66 26
14409,65 64 52 66 46
14410,64 5 82 29 2
14411,91 48 41 42 83
14412,5 25 78 82 64
14413,25 64 2 46 82
14414,91 48 41 72 42
14415,91 48 41 28 4
14416,1 41 45 70 91
14417,64 5 46 2 25
14418,64 25 2 58 5
14419,64 82 5 46 30
14420,1 91 41 48 18
14421,64 5 2 58 25
14422,1 41 91 48 56
14423,91 48 41 95 18
14424,65 66 52 87 26
14425,91 48 42 41 50
14426,64 5 25 46 2
14427,91 48 42 18 41
14428,64 5 22 25 2
14429,65 52 66 87 26
14430,64 5 25 2 58
14431,46 64 62 36 97
14432,91 48 42 41 47
14433,91 48 42 41 71
14434,82 62 46 59 85
14435,91 48 41 42 70
14436,91 48 41 95 18
14437,91 48 41 72 42
14438,91 48 41 42 70
14439,25 82 5 78 22
14440,91 21 48 18 41
14441,91 41 48 50 18
14442,25 78 5 8 30
14443,82 64 5 25 30
14444,91 48 41 42 28
14445,62 36 81 63 57
14446,91 48 41 18 42
14447,91 48 18 39 42
14448,20 58 82 30 78
14449,64 46 82 5 29
14450,64 5 25 2 46
14451,62 61 82 59 85
14452,65 66 52 31 87
14453,56 70 41 1 98
14454,1 41 45 98 91
14455,91 48 83 42 72
14456,59 68 98 95 2
14457,46 63 62 85 36
14458,91 48 41 18 42
14459,12 46 57 61 36
14460,62 30 82 59 85
14461,65 64 2 5 25
14462,91 41 48 83 28
14463,91 48 41 42 18
14464,91 48 41 95 18
14465,91 48 72 28 18
14466,91 48 18 72 83
14467,46 62 36 63 64
14468,65 64 52 66 46
14469,64 5 25 2 58
14470,64 5 2 58 25
14471,46 63 62 61 36
14472,91 48 41 42 70
14473,62 61 63 36 85
14474,71 1 0 26 34
14475,65 52 87 66 26
14476,82 64 25 5 78
14477,1 41 48 91 56
14478,91 1 41 48 56
14479,91 48 41 70 47
14480,91 48 41 18 42
14481,64 5 2 82 58
14482,70 1 41 98 56
14483,64 5 25 2 58
14484,62 12 61 57 82
14485,5 82 62 36 30
14486,91 48 42 41 72
14487,41 48 91 21 83
14488,5 25 78 22 82
14489,91 48 42 41 47
14490,91 48 42 41 47
14491,91 48 41 83 72
14492,91 48 41 70 56
14493,91 48 41 42 83
14494,1 45 79 98 41
14495,82 25 43 64 5
14496,91 48 41 42 28
14497,62 81 36 30 61
14498,65 52 66 87 26
14499,91 48 41 42 83
14500,82 64 46 62 65
14501,65 52 66 87 26
14502,63 62 36 78 85
14503,64 82 29 25 2
14504,91 48 41 98 42
14505,64 5 2 25 58
14506,91 48 41 21 95
14507,1 98 41 91 56
14508,63 46 36 64 61
14509,30 62 82 5 43
14510,64 5 29 82 58
14511,46 36 62 63 81
14512,91 48 41 72 42
14513,46 12 62 57 61
14514,64 46 2 25 82
14515,91 41 48 70 56
14516,65 52 66 87 26
14517,64 5 2 25 46
14518,5 25 78 82 64
14519,64 5 25 2 58
14520,5 78 62 30 82
14521,91 48 41 42 70
14522,5 78 25 62 30
14523,64 5 25 46 2
14524,91 48 41 83 42
14525,62 5 30 82 78
14526,91 48 42 18 72
14527,64 82 46 5 29
14528,91 41 48 95 28
14529,91 48 41 42 18
14530,91 48 42 41 47
14531,91 48 41 42 70
14532,91 55 48 95 41
14533,91 48 41 42 70
14534,91 48 41 42 98
14535,1 45 41 98 56
14536,65 62 66 26 30
14537,5 78 62 25 82
14538,91 48 42 41 18
14539,1 41 56 98 83
14540,1 48 41 91 45
14541,46 64 82 62 5
14542,91 48 41 42 70
14543,64 82 46 5 29
14544,91 41 48 70 56
14545,91 48 41 42 70
14546,59 90 9 2 68
14547,1 45 98 41 79
14548,64 62 36 65 66
14549,46 64 62 85 97
14550,65 52 66 87 26
14551,1 48 91 41 18
14552,63 46 64 62 36
14553,91 48 41 42 98
14554,91 48 42 41 18
14555,91 48 41 42 70
14556,1 41 48 91 56
14557,91 48 41 42 70
14558,1 45 41 98 0
14559,82 64 5 25 30
14560,46 82 5 64 29
14561,30 5 82 78 62
14562,91 48 41 42 70
14563,82 5 62 78 30
14564,41 56 70 91 98
14565,46 62 63 64 58
14566,91 48 41 42 70
14567,91 48 21 1 41
14568,91 48 42 41 47
14569,62 36 63 57 81
14570,91 48 41 42 70
14571,91 48 41 42 18
14572,91 48 41 42 72
14573,46 61 64 57 63
14574,46 36 63 64 62
14575,65 52 66 87 26
14576,64 82 5 2 29
14577,91 48 41 42 70
14578,82 64 46 62 30
14579,91 48 42 41 18
14580,65 36 66 64 62
14581,5 25 59 78 64
14582,46 62 64 63 58
14583,82 64 46 62 30
14584,82 64 46 62 30
14585,91 48 41 42 70
14586,91 48 18 41 13
14587,91 48 41 28 4
14588,41 48 91 83 33
14589,5 78 62 22 25
14590,91 48 41 42 70
14591,64 2 82 46 25
14592,91 48 41 42 98
14593,46 82 85 62 57
14594,46 5 82 64 29
14595,46 64 62 36 97
14596,91 48 41 42 28
14597,82 5 25 59 30
14598,46 62 36 12 82
14599,1 41 45 98 91
14600,64 5 58 82 29
14601,91 48 41 42 70
14602,91 48 41 42 18
14603,91 55 48 95 41
14604,48 41 91 70 47
14605,1 45 88 26 0
14606,91 48 41 42 18
14607,64 58 5 22 2
14608,82 64 46 62 30
14609,62 36 63 81 85
14610,91 48 42 41 18
14611,91 48 42 18 41
14612,46 5 82 64 30
14613,65 52 66 87 26
14614,64 62 63 81 46
14615,91 48 41 83 42
14616,91 48 41 83 42
14617,91 48 41 42 98
14618,1 45 41 70 91
14619,63 46 36 62 64
14620,46 5 64 62 82
14621,68 91 2 9 59
14622,46 64 62 97 63
14623,64 5 82 46 29
14624,82 5 62 30 58
14625,91 48 41 42 70
14626,65 52 66 64 46
14627,64 82 5 46 29
14628,91 48 42 41 47
14629,91 48 41 95 18
14630,65 52 66 87 26
14631,12 82 57 62 85
14632,65 52 66 87 26
14633,91 48 41 42 70
14634,82 25 62 5 59
14635,91 48 42 18 41
14636,65 62 30 78 85
14637,64 46 63 82 58
14638,65 66 52 87 26
14639,5 64 25 22 78
14640,64 82 46 25 2
14641,64 46 58 82 20
14642,62 96 63 78 30
14643,82 30 62 59 46
14644,12 57 60 81 85
14645,91 48 41 42 70
14646,91 48 41 42 28
14647,91 48 41 42 70
14648,91 48 41 42 70
14649,5 78 25 22 8
14650,1 45 98 56 41
14651,46 64 82 62 36
14652,91 48 41 42 83
14653,65 66 52 87 26
14654,91 48 42 18 41
14655,5 78 58 25 62
14656,91 48 42 79 98
14657,65 64 52 25 87
14658,91 48 41 18 56
14659,1 45 41 70 56
14660,64 46 5 82 29
14661,41 48 91 70 83
14662,65 52 87 66 31
14663,91 48 42 41 47
14664,64 5 82 29 2
14665,62 81 36 30 82
14666,82 64 62 36 46
14667,91 48 42 18 41
14668,91 48 83 41 56
14669,91 48 18 41 95
14670,65 66 64 46 26
14671,91 48 41 95 18
14672,58 82 5 78 30
14673,65 5 64 25 58
14674,91 48 41 95 18
14675,65 64 5 52 22
14676,91 48 42 18 41
14677,62 82 30 5 43
14678,91 48 42 18 72
14679,71 91 0 26 41
14680,1 45 41 98 56
14681,25 5 8 58 78
14682,65 52 66 64 62
14683,91 48 41 42 83
14684,91 48 41 42 83
14685,65 66 52 87 31
14686,91 48 41 55 95
14687,91 48 41 95 55
14688,46 62 82 36 57
14689,62 20 82 30 81
14690,46 12 57 82 62
14691,64 5 22 25 2
14692,78 22 25 64 5
14693,65 52 87 66 26
14694,63 62 81 85 36
14695,91 48 41 42 70
14696,1 45 41 70 91
14697,46 64 82 85 62
14698,91 48 41 42 83
14699,91 48 41 42 18
14700,91 48 41 18 42
14701,65 26 66 62 31
14702,91 48 41 42 70
14703,1 45 56 41 70
14704,91 41 48 50 98
14705,64 82 46 29 25
14706,91 55 48 41 95
14707,91 48 41 42 70
14708,1 45 79 0 98
14709,91 48 41 42 70
14710,91 48 18 42 16
14711,91 41 48 70 56
14712,46 36 82 64 62
14713,91 48 42 18 41
14714,91 48 41 18 42
14715,46 5 82 64 30
14716,65 52 66 87 26
14717,91 48 41 42 70
14718,65 52 66 87 26
14719,46 36 64 63 62
14720,65 66 52 87 26
14721,91 48 42 41 95
14722,91 48 41 42 28
14723,91 48 41 42 98
14724,1 45 41 70 91
14725,91 48 41 95 21
14726,82 30 5 64 25
14727,65 62 87 30 78
14728,91 42 39 48 18
14729,5 78 25 22 8
14730,91 48 41 42 70
14731,65 52 66 87 26
14732,91 48 41 42 70
14733,91 48 42 41 47
14734,91 48 41 42 70
14735,91 48 42 41 47
14736,64 46 62 97 63
14737,63 46 64 36 62
14738,91 48 42 41 47
14739,91 48 41 42 70
14740,1 45 41 70 21
14741,91 48 41 95 28
14742,1 45 88 79 0
14743,91 48 18 41 42
14744,64 5 58 46 25
14745,91 48 42 41 18
14746,65 52 66 87 64
14747,1 41 45 56 70
14748,46 64 58 63 82
14749,82 25 5 62 59
14750,91 41 48 70 18
14751,63 36 46 64 62
14752,65 64 52 66 46
14753,64 46 82 5 29
14754,91 48 42 41 95
14755,91 48 41 42 83
14756,91 48 41 71 50
14757,91 48 42 41 47
14758,64 82 5 29 2
14759,65 52 87 66 64
14760,63 64 46 58 26
14761,91 48 41 42 70
14762,91 48 41 42 83
14763,1 41 45 98 91
14764,62 46 64 63 85
14765,41 48 91 83 33
14766,66 82 64 46 62
14767,91 48 72 18 28
14768,8 62 65 26 64
14769,91 48 41 42 83
14770,91 70 41 55 48
14771,91 48 41 42 70
14772,5 82 30 78 25
14773,91 48 42 18 41
14774,59 2 68 95 9
14775,91 48 41 42 70
14776,91 48 42 41 47
14777,25 64 82 5 58
14778,91 48 42 41 18
14779,91 48 18 42 16
14780,91 48 41 42 70
14781,91 48 42 18 16
14782,91 48 41 42 83
14783,65 52 66 87 26
14784,91 48 42 41 18
14785,91 48 42 18 41
14786,41 48 91 83 33
14787,91 48 41 42 28
14788,46 36 63 62 85
14789,65 52 66 87 26
14790,91 48 41 42 70
14791,91 48 41 42 70
14792,91 41 48 50 18
14793,65 26 66 62 52
14794,70 56 98 41 91
14795,46 36 62 63 61
14796,82 62 30 85 46
14797,62 82 5 30 78
14798,91 48 41 42 70
14799,91 48 18 28 72
14800,91 48 41 42 18
14801,64 2 5 25 58
14802,64 2 82 46 25
14803,1 45 41 56 70
14804,64 82 25 46 2
14805,8 25 64 5 82
14806,65 52 66 64 46
14807,46 64 82 62 61
14808,91 48 42 41 47
14809,63 46 64 26 62
14810,46 62 63 61 85
14811,65 20 64 58 82
14812,91 48 28 42 18
14813,1 45 41 98 56
14814,70 91 56 98 41
14815,91 48 41 42 83
14816,91 48 41 42 70
14817,91 48 41 18 42
14818,91 48 41 42 18
14819,64 5 58 2 25
14820,64 82 25 5 58
14821,65 66 52 87 26
14822,65 5 64 25 58
14823,91 48 41 42 70
14824,91 48 41 42 70
14825,91 48 18 28 16
14826,1 71 45 98 56
14827,91 48 41 42 72
14828,91 48 41 42 70
14829,59 68 2 91 90
14830,57 12 62 82 61
14831,91 48 41 42 18
14832,91 48 18 41 42
14833,91 48 41 42 98
14834,91 48 41 42 83
14835,91 48 1 42 41
14836,82 5 59 30 62
14837,91 48 41 42 98
14838,91 48 41 42 70
14839,91 48 41 95 18
14840,91 48 41 42 70
14841,41 48 91 33 21
14842,65 52 66 87 26
14843,59 90 91 2 9
14844,62 30 26 78 64
14845,64 29 5 82 58
14846,59 90 9 95 68
14847,64 5 25 22 2
14848,46 36 62 63 85
14849,62 12 82 57 61
14850,91 41 48 70 50
14851,91 48 42 16 18
14852,1 41 45 98 56
14853,91 48 41 98 1
14854,64 5 25 2 58
14855,65 52 87 66 26
14856,65 66 52 87 26
14857,9 59 2 95 68
14858,46 12 36 57 61
14859,59 90 9 95 2
14860,91 48 41 42 70
14861,91 48 41 18 95
14862,0 26 41 96 34
14863,65 52 66 87 26
14864,65 52 66 64 46
14865,64 29 82 46 5
14866,64 82 46 29 5
14867,91 48 42 18 72
14868,82 25 62 5 30
14869,91 48 42 41 47
14870,91 48 42 41 18
14871,25 82 64 58 5
14872,5 59 30 25 82
14873,5 30 62 82 78
14874,82 62 46 85 57
14875,64 25 2 58 5
14876,65 52 66 87 26
14877,65 62 26 30 44
14878,91 48 42 41 18
14879,64 65 26 46 66
14880,1 41 91 70 0
14881,63 46 64 36 61
14882,91 48 42 18 41
14883,65 52 66 87 26
14884,91 48 42 41 47
14885,1 45 41 98 56
14886,91 48 41 42 18
14887,63 46 64 62 36
14888,91 41 48 70 98
14889,91 48 41 18 42
14890,41 91 48 56 10
14891,46 64 82 25 2
14892,46 62 63 36 61
14893,91 41 48 50 70
14894,41 48 91 83 33
14895,91 48 41 42 70
14896,91 48 41 42 83
14897,91 48 41 95 18
14898,64 5 25 2 58
14899,46 12 62 61 57
14900,91 48 41 98 1
14901,65 64 52 25 87
14902,65 62 66 64 30
14903,91 48 41 1 55
14904,91 48 41 42 70
14905,92 98 46 80 95
14906,91 48 42 18 41
14907,91 48 18 41 95
14908,62 30 5 82 36
14909,91 41 48 55 56
14910,91 48 41 42 98
14911,65 66 62 26 46
14912,64 46 82 58 20
14913,65 52 66 87 26
14914,91 48 41 42 28
14915,91 48 41 42 83
14916,59 68 2 9 80
14917,64 46 82 58 5
14918,91 48 42 28 72
14919,91 48 41 50 4
14920,1 41 45 98 91
14921,91 48 41 42 70
14922,65 62 66 64 26
14923,82 5 30 62 58
14924,62 57 12 82 61
14925,91 48 41 42 70
14926,91 48 41 95 18
14927,64 5 25 22 2
14928,65 64 52 66 46
14929,98 90 2 96 59
14930,46 36 63 62 64
14931,64 5 22 58 46
14932,91 48 41 42 98
14933,91 48 41 95 18
14934,91 48 28 83 18
14935,65 52 66 64 46
14936,46 64 62 97 63
14937,1 45 41 98 56
14938,62 63 36 57 85
14939,64 46 82 58 67
14940,64 82 46 58 5
14941,46 62 82 36 12
14942,91 48 41 42 83
14943,12 46 57 61 36
14944,91 48 41 95 18
14945,64 2 82 46 25
14946,91 28 48 55 95
14947,64 82 25 2 58
14948,0 26 41 96 71
14949,91 48 41 42 83
14950,64 5 22 58 46
14951,65 52 66 87 26
14952,91 48 42 1 41
14953,48 91 41 33 16
14954,64 25 5 58 2
14955,65 52 66 87 26
14956,91 48 41 72 42
14957,65 64 52 66 46
14958,65 66 52 87 31
14959,62 36 63 85 57
14960,91 48 42 41 47
14961,46 5 82 64 29
14962,91 48 95 4 18
14963,91 48 42 18 41
14964,5 25 78 82 64
14965,91 48 41 95 18
14966,64 5 25 2 82
14967,1 45 41 98 56
14968,91 48 41 42 98
14969,91 48 41 95 18
14970,64 5 2 25 58
14971,90 68 59 9 98
14972,91 48 41 42 70
14973,30 62 82 5 78
14974,63 46 64 61 62
14975,64 46 2 82 25
14976,25 5 58 82 64
14977,46 36 62 63 85
14978,46 63 36 64 62
14979,91 48 42 41 47
14980,91 48 72 18 28
14981,91 48 72 18 28
14982,46 36 62 63 61
14983,46 36 62 63 61
14984,63 46 36 64 61
14985,5 59 78 30 25
14986,1 45 41 98 56
14987,1 45 41 98 56
14988,46 64 62 36 97
14989,46 36 62 63 61
14990,91 48 41 42 18
14991,91 41 48 83 55
14992,91 48 42 41 47
14993,91 28 48 55 95
14994,65 52 66 87 64
14995,5 25 64 78 82
14996,65 64 25 5 58
14997,91 41 48 50 68
14998,64 46 57 61 97
14999,91 48 41 42 18
15000,65 66 52 87 31
15001,65 66 52 87 26
15002,91 48 42 41 18
15003,91 48 41 42 18
15004,91 48 41 95 18
15005,5 78 22 64 25
15006,65 52 66 87 26
15007,91 48 41 42 28
15008,5 25 58 82 78
15009,91 48 41 1 42
15010,62 9 8 63 46
15011,91 48 42 41 50
15012,65 62 66 46 64
15013,91 48 41 42 70
15014,64 82 46 25 2
15015,64 5 58 2 25
15016,91 48 41 55 95
15017,65 96 26 62 52
15018,64 82 46 58 29
15019,64 26 63 96 92
15020,1 45 41 98 56
