row_id,place_id
9059,1366007224 9251392085 4855963624
9060,3192579421 1430872593 2305424424
9061,8464991327 8217009209 7138017929
9062,7093194150 2868324931 4796134723
9063,8805765446 5123827892 5704424446
9064,1388891697 1156555802 9999932225
9065,5280679193 8771963379 1040796091
9066,7156402933 9999932225 3981390700
9067,3237280965 9999932225 3981701796
9068,9761972642 4408241302 8516719836
9069,3854315572 7872439328 9925777800
9070,7551458098 5135998462 1794582074
9071,9484338293 8186921743 7350144561
9072,2685737621 3444960745 6403229577
9073,5610989116 7326110539 6335640852
9074,2763453193 9999932225 3980090620
9075,8668573362 7566423103 9910543441
9076,7314111654 1161046396 3672692263
9077,8062823470 2393020312 7874718467
9078,3343678107 7211920438 5001231095
9079,9955217576 6569494879 9999932225
9080,7074144272 4446837540 6389827165
9081,2292815373 5372461650 9782435081
9082,4352938916 1117174075 5058334729
9083,6146880772 2283687425 1000808756
9084,9687724811 9999932225 3981390700
9085,1297669627 3980055033 3980224941
9086,2959436480 5209842509 6771921363
9087,4622962741 9941443800 9999932225
9088,5500882217 3939385411 7984742862
9089,1407446160 8869584646 3981701796
9090,3569686039 7440093742 2864644872
9091,6742852340 9334361950 9999932225
9092,9247022127 5721088075 3936701951
9093,4867295788 3581108170 9999932225
9094,4179992057 7762941663 5316784314
9095,9812314017 8854158325 9999932225
9096,3656824088 9999932225 3981701796
9097,4760827832 4200078239 9999932225
9098,9930520335 4380171668 8476632058
9099,4139153414 4502227617 9999932225
9100,2102168146 2407421118 1956374026
9101,7109098127 5994659302 3820116221
9102,3464139963 3959219492 1963362687
9103,2946540321 5398941481 9999932225
9104,6064209495 9147791950 3812640594
9105,7778402137 9627845722 2562127146
9106,4168390695 3304521769 9999932225
9107,3063803941 9266537591 5779428751
9108,6846306175 9507630534 5518572727
9109,5563231501 5892703696 1091646008
9110,9399852632 2711737909 8348864701
9111,8320871237 7818684291 2517236403
9112,1446473831 8435078835 2198879839
9113,8736583203 1522774880 9449831783
9114,2293872684 2575996188 6858649334
9115,2028218745 4261716772 4407144557
9116,3772129693 3354421152 6352375389
9117,6687212687 4508018420 9589309043
9118,1385615038 8571759867 8907221664
9119,9453663854 3980040563 3980090620
9120,4385492605 7242984393 2517950968
9121,9487489239 7038685199 4626375496
9122,3633387142 9104461064 4197065122
9123,6592264700 3663355730 6306517502
9124,1656211222 7400114793 8356200724
9125,9089305028 6077491301 6777752378
9126,1090943578 9014318804 3569793022
9127,1623387790 6006145464 5445803878
9128,2544765560 3150513018 9375228121
9129,6453763488 9642045993 3981876209
9130,8667402652 5638961542 9600665900
9131,1783349938 2149948443 2019465202
9132,9429226559 2869633698 1613132260
9133,6286303850 3535224684 9999932225
9134,8687544122 9999932225 3980224941
9135,2211214382 4024312544 6196391463
9136,7077470138 6752931064 3980055033
9137,1733433596 6804771161 6514450177
9138,8415740711 3843068208 9999932225
9139,1584004341 7969384164 1446084985
9140,6053355050 7240452732 7276892674
9141,4952981371 3632127662 8839906910
9142,2002355592 6787802542 5775447739
9143,7203406901 4667663274 3260728542
9144,9001910622 6892714245 8953150371
9145,6901877922 2740133705 2897009881
9146,8605091602 4467298378 5864870760
9147,6214977565 8237801676 9275557188
9148,1315702007 2943646528 9757509981
9149,2215440251 3325025868 1661688587
9150,1203943817 5227453938 6783437529
9151,9034650629 8101458866 8173555001
9152,1976998466 9910307782 1665265813
9153,9213497016 3022911232 4785101565
9154,4653782999 2995286569 9999932225
9155,9802999183 7515737300 5497166150
9156,5370784633 8015321464 8165351559
9157,3412810649 8348864701 7747478482
9158,8936085695 7075009705 4389029457
9159,9453452544 8869778670 9999932225
9160,7130626319 8890911716 9140032055
9161,6400700616 1152742009 7117668498
9162,9024968004 2476710335 4288256915
9163,2450126091 2481492157 6968523972
9164,7947243318 2205843877 7760662237
9165,2367617941 8797900014 7981745760
9166,1219100913 3776420004 8347060438
9167,9465447397 9666074498 7332481982
9168,2634345365 7788071226 9999932225
9169,8158494778 1227771616 4819761395
9170,9358788898 3675954466 4108626143
9171,5471134081 8653067756 4851027307
9172,3062480304 3610102623 6484761377
9173,5581173341 9573618138 9999932225
9174,6826758515 9725398640 2985356657
9175,4059350871 3887078351 9999932225
9176,8282495647 7234808963 9999932225
9177,2032686274 1137013667 5732707714
9178,3420248542 8638250079 6279591398
9179,8163641739 8164506033 3504333135
9180,8604957551 7595448162 9553366350
9181,7849529731 9656138704 4098154917
9182,6844820484 5552139206 6230689009
9183,6968123854 9343249579 1219029199
9184,6977541267 7279630325 8900398837
9185,3746095815 5902307427 9999932225
9186,8918401424 2852316488 7816916345
9187,9318811910 7429251149 9999932225
9188,1036951876 3637124046 2212631844
9189,9632109529 9710325442 5201183823
9190,4059198706 4423180146 8007088971
9191,5119150243 1581509268 6969374962
9192,2921295929 6902946699 1876039844
9193,5814859573 4230167451 6405112781
9194,2609039995 5659180959 9999932225
9195,2582073607 1476539553 3515807109
9196,6434952245 2678510368 3049286681
9197,9079189407 4732339191 9206307751
9198,1599452567 7073161470 5972287138
9199,1606328414 2464088546 9999932225
9200,9574341553 7456103606 9601172429
9201,6683325729 1246696155 3384971757
9202,5002696932 6513164637 4237910912
9203,7724741690 3509091780 5711904148
9204,2076919210 4868949861 6066778746
9205,1830999155 1999234632 8028853333
9206,2360526930 2502344066 9999932225
9207,9569865146 7862287125 6517721455
9208,5554255011 8993920792 5969463451
9209,4065305600 9999932225 3981390700
9210,8865366863 5863092508 8545444983
9211,5301733823 6994926665 1466586183
9212,5853550673 7461068065 5103324911
9213,9894366320 1140718718 3981390700
9214,3159574042 8681113322 9999932225
9215,1591757135 7886008096 4843173432
9216,7576566745 8682110590 9754979964
9217,5923105576 9999932225 3981390700
9218,7334923074 4580603402 6430303321
9219,8061924840 7582507745 2222121036
9220,7115517250 8208358948 3676969691
9221,8501014447 7834467143 7461068065
9222,2590483258 9414675508 4750337125
9223,4828638949 8899815520 7689599276
9224,9285818098 5103570217 7550555848
9225,4114025565 7249215662 1462112889
9226,1836246118 5034663749 4464940227
9227,1570898521 9999932225 3981701796
9228,4326885779 5190651104 9999932225
9229,7329262837 2747986770 6060984020
9230,7307369830 1714880583 4175139833
9231,2065068262 5638932173 6194646509
9232,7028598387 8790278684 5476098477
9233,3975510282 6339497505 1648239430
9234,9063939581 5481360023 9426783204
9235,2864870968 6789166666 8071068551
9236,4732713484 8376693810 9999932225
9237,4993591840 7681425631 4316288629
9238,7288600248 1119448101 4377001468
9239,2683012517 5646104907 5849537819
9240,5986954600 1385032609 3981390700
9241,5857131691 2104652355 9999932225
9242,7195998896 8051402477 4951046897
9243,2464122156 6718056722 7845241405
9244,7766303671 7839518402 3981390700
9245,6260881309 4895053921 2198399075
9246,8839872606 7570047120 2199100628
9247,3072114111 9999932225 3981701796
9248,2166473967 4237882347 9999932225
9249,3333428618 1927459400 2056268676
9250,2071933822 8298753695 2121586105
9251,2445694876 6228766663 9999932225
9252,1028215826 1997709276 6292204719
9253,8326493591 2676195313 1000052096
9254,8417124124 6252089086 7196133316
9255,2554454069 3334239561 8183448268
9256,4803035024 1207413919 7785676092
9257,2541788388 1140896812 7043114941
9258,6483550167 3043579953 7428535974
9259,4215602515 5010406374 7700121078
9260,2930730510 7543644659 2286660692
9261,3425254131 6165231728 1479064016
9262,4221387647 1059425676 9999932225
9263,9140492680 3951302168 1180259612
9264,4184902272 6826926790 5811887718
9265,5390212477 4804867201 4478202045
9266,6603605224 3922249961 1642769160
9267,1599033206 7868423737 2781913397
9268,8775704651 2201510699 3981701796
9269,8329549504 8449235059 8641461651
9270,4328498827 6781829586 9999932225
9271,9568887955 7672727775 9809310397
9272,5519727934 6339928285 2036923055
9273,5660637600 2882852591 1468667023
9274,9620953923 3343723461 8678412903
9275,1967765062 6247309527 1298138261
9276,8421690591 5380618814 7894366462
9277,6022892954 2890635642 8568187002
9278,4326885779 5891958076 9999932225
9279,2733941934 5010799367 7411284806
9280,7325046480 6905550264 8271131679
9281,5857815076 4899691827 9999932225
9282,6262930529 4680452177 2053867248
9283,2791209243 1519968214 6302052934
9284,8953150371 1967268693 1187235571
9285,8672927121 1707307405 8385368797
9286,2198195485 9622945910 1651683557
9287,5948259768 4656021692 5305763838
9288,8687416410 6096113811 3847203319
9289,5138834448 9999932225 3980224941
9290,7328600146 9999932225 3981350103
9291,7910040699 7812475406 9999932225
9292,5622421130 9943686452 4859660544
9293,6530224537 2622588087 5580442245
9294,9399287218 3363975049 9711485635
9295,5102811316 2293091052 8640575329
9296,4040714427 8881012108 9999932225
9297,4796553639 1648200377 1946238480
9298,4055027126 5932861507 6922831045
9299,9423802080 9732615564 4322368334
9300,6041854939 1875665601 2804916022
9301,2185345585 3478989319 7292858903
9302,6419190329 8017539018 4803285628
9303,9977143497 3904626086 3446739913
9304,6742972820 7112617538 4347870726
9305,6054588541 4103214666 5016324713
9306,9168615645 8774793885 2235739937
9307,4368584038 6187796901 3921286906
9308,8565143609 9703966080 2247481267
9309,8866270095 3731757893 9999932225
9310,4582758286 9999932225 3981785329
9311,2966258015 3859131231 3983013200
9312,1184958719 9521455083 1398311388
9313,2845916119 2138192672 5163195854
9314,7741811042 4325910224 9999932225
9315,2785720557 3151766560 1983801154
9316,2471234038 9364377852 7223986607
9317,8864816566 9004333445 4151269415
9318,1351168065 4806108896 3528177134
9319,3285116191 8577433035 1734797689
9320,6914819828 5737973743 9999932225
9321,6395811333 3512374185 9999932225
9322,1606936518 3417595377 9999932225
9323,3939086162 5227958971 7422670390
9324,4596762741 2124829144 9999932225
9325,7138578113 2453108236 9999932225
9326,6640555214 2327628004 6630464246
9327,8088366146 7100500450 3980055033
9328,1768591518 2173681385 7115517250
9329,9082794995 7598514165 6696283507
9330,2051899587 5833214455 4254793524
9331,7831315911 9999932225 3981390700
9332,8008701236 6663155225 6807500494
9333,7487322271 4088185190 7182759447
9334,1095557841 1140094746 5575657508
9335,5686174673 9999932225 3981785329
9336,2502507325 5738866004 8853533747
9337,4758579924 8103799708 4109490262
9338,7069268610 4479591312 9999932225
9339,8339982326 9695547000 4372969093
9340,3035052360 3418868359 3981876209
9341,5135906080 9999932225 3980224941
9342,7346429479 5077178172 5276434864
9343,5530701428 8358020145 9319446053
9344,9825351719 2231529030 8029990849
9345,2682968534 4750337125 9414675508
9346,9047138929 4036074462 6119443378
9347,4663649845 7879882213 9999932225
9348,4760157102 4582070192 7856104484
9349,7707520131 8435360294 7166037093
9350,1158598222 9999932225 3981390700
9351,3158893688 9999932225 3981785329
9352,5730848138 4693659876 4196483329
9353,4479425877 1022883619 6296025063
9354,5391033288 3995394618 9999932225
9355,2332091949 1475838204 3981701796
9356,5569930746 2843954534 5981755085
9357,2649482045 9999932225 3981701796
9358,6052372179 9999932225 3981390700
9359,2553202046 5140953871 9066245885
9360,9269436629 9765954596 9522337480
9361,6890170653 7712705373 8139766957
9362,2532078300 1476233618 9999932225
9363,4577960953 2298115765 6301184399
9364,4926188128 9084154294 9999932225
9365,4173172667 8002633754 9999932225
9366,3561610427 8131131565 7696971403
9367,2863565061 7074361328 1954229980
9368,4404171702 5346909075 7615878165
9369,6706417186 4823611976 9951517957
9370,3588572036 3995153411 4687449095
9371,9805792547 5298643049 3330035982
9372,3640704040 3077406007 7676524308
9373,3500353771 7057305358 1983730511
9374,5620152369 1181585462 3982765483
9375,5686174673 9999932225 3981785329
9376,5533871107 2357025363 9999932225
9377,6945429521 5715755404 4691592935
9378,4759682797 1436252911 2352936844
9379,8211738452 8963504834 9999932225
9380,6190317034 2250822975 1246696155
9381,7199201513 8203755425 4946604997
9382,4628904477 8984372908 7506861521
9383,7798606064 7595452372 3672253324
9384,2955033736 4286785360 3981390700
9385,9914084252 2711400165 5236896892
9386,2663110827 8300777591 6612358638
9387,2216530019 3978002525 2057562824
9388,5938819812 3299396819 5948705862
9389,6239213114 5032160807 9999932225
9390,2113954391 3472593414 9999932225
9391,2835495593 8841697183 1797588229
9392,1380425192 7189064673 1984425974
9393,8765893767 9380101522 4569887323
9394,5132786019 8115637985 2418517986
9395,6412223225 1311960469 3509768732
9396,7640503765 9027877274 3675914261
9397,7825363591 8755840855 1415267842
9398,2680070540 7196509088 4356993229
9399,3832976056 2591585970 8397780120
9400,7424064552 2448575695 3031924294
9401,3601994721 8099882727 7097086698
9402,7697501838 4009919408 9796466216
9403,9022975188 9562954468 1189817317
9404,1559687708 7548746458 2997534201
9405,4081227644 3139345209 7996062479
9406,1018599019 5846748986 2694301942
9407,7525050276 3287522045 3263035701
9408,5475126739 6828787147 1496485145
9409,5211953417 9041741458 9522726589
9410,3397627057 5175533342 4895269444
9411,2012741647 9088395908 4070780656
9412,4945630221 5500791663 2297584179
9413,3912015985 8128450878 3980055033
9414,1270606683 7728760119 9999932225
9415,5012678599 4131899086 5335790479
9416,1475964690 8921731281 1612770559
9417,1189350926 9949363409 9116980258
9418,5080260816 3840814828 6937970315
9419,2215662068 1285721662 8845214556
9420,5046437193 6628490836 5528109985
9421,5970764105 3392763402 4814955834
9422,8283553370 9297711702 1459849043
9423,9116547026 3396085415 9999932225
9424,3629955611 1531866167 9999932225
9425,7498991789 3140262090 5876728511
9426,7549545746 3676931008 4692136842
9427,8340951417 2646222759 6908796326
9428,4270810584 1983603079 7606417323
9429,6958975012 6479285393 9999932225
9430,4416392280 6109225347 9999932225
9431,8116694902 8210878316 7383239228
9432,2637323249 2211315750 9913310110
9433,7625178687 6647341807 4664868648
9434,8508092993 3277581129 7525897911
9435,5128048426 9338334461 8966309234
9436,3730500890 4470277533 4789348989
9437,6341574510 4924208996 8242162963
9438,4189637272 9479432722 6291234139
9439,5795367458 8915364981 4392296866
9440,5485640277 6580573941 1318974315
9441,1446090858 3576666256 9999932225
9442,8590090095 6641697387 7920071830
9443,3252321210 1263549681 8477566368
9444,6141623866 5665636673 7363774279
9445,4054573731 1086163915 9999932225
9446,5048256285 2963093350 6154561768
9447,6539515761 8899975898 5938330995
9448,6053121487 9042366736 3981390700
9449,3460617996 8912225567 9999932225
9450,5956525391 1565255042 2701189727
9451,9906825600 9097077710 4951046897
9452,2064969100 1342336464 9796321544
9453,4451694316 6537768235 1887187246
9454,3329670145 4768069280 2974954670
9455,7725830240 4194846220 4896144593
9456,4589079093 7744384481 3981701796
9457,3851742424 3980090620 3980278054
9458,4110598417 5934313594 3982758040
9459,6211387980 3380237807 3939652416
9460,8687338386 4311874725 2595386972
9461,9047968070 4284135298 4098904414
9462,9872096969 4349063173 6995691844
9463,6313450246 8536652586 2907819151
9464,5442559213 3951302168 3469199642
9465,2956577100 8105336472 9145754560
9466,3658344148 3970454477 7603026990
